SMPLDATETIME,STNCODE,USRCODES,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb,WQI,WQI_Class
2005-06-04 22:30:00,deldswq,22:30:00,21.2,0.13,0.1,96.7,8.6,0.45,7.2,0.007,24.753825348264606,Excellent
2005-06-04 23:00:00,deldswq,23:00:00,21.1,0.13,0.1,96.2,8.6,0.44,7.1,0.007,23.601096423419953,Excellent
2005-06-04 23:30:00,deldswq,23:30:00,21.0,0.13,0.1,96.0,8.6,0.44,7.1,0.007,23.580666126784944,Excellent
2005-06-05 00:00:00,deldswq,00:00:00,20.9,0.13,0.1,95.5,8.5,0.44,7.1,0.007,23.831629665682335,Excellent
2005-06-05 00:30:00,deldswq,00:30:00,20.8,0.13,0.1,94.9,8.5,0.44,7.0,0.007,22.67665839120702,Excellent
2005-06-05 01:00:00,deldswq,01:00:00,20.7,0.13,0.1,94.2,8.5,0.44,7.0,0.007,22.645016346418647,Excellent
2005-06-05 01:30:00,deldswq,01:30:00,20.6,0.13,0.1,94.0,8.4,0.44,7.0,0.007,22.902706934208048,Excellent
2005-06-05 02:00:00,deldswq,02:00:00,20.6,0.13,0.1,93.9,8.4,0.43,7.0,0.008,22.9062049996319,Excellent
2005-06-05 02:30:00,deldswq,02:30:00,20.5,0.13,0.1,93.4,8.4,0.43,7.0,0.007,22.87330723905035,Excellent
2005-06-05 03:00:00,deldswq,03:00:00,20.5,0.13,0.1,93.3,8.4,0.43,7.0,0.007,22.87106488941968,Excellent
2005-06-05 03:30:00,deldswq,03:30:00,20.4,0.13,0.1,92.9,8.4,0.43,6.9,0.007,23.971721472840944,Excellent
2005-06-05 04:00:00,deldswq,04:00:00,20.3,0.13,0.1,92.1,8.3,0.43,6.9,0.007,24.21595796284631,Excellent
2005-06-05 04:30:00,deldswq,04:30:00,20.2,0.13,0.1,91.4,8.3,0.43,6.9,0.007,24.18431591805794,Excellent
2005-06-05 05:00:00,deldswq,05:00:00,20.2,0.13,0.1,91.2,8.3,0.43,6.9,0.007,24.179831218796597,Excellent
2005-06-05 05:30:00,deldswq,05:30:00,20.1,0.13,0.1,91.2,8.3,0.43,6.9,0.007,24.16388562142293,Excellent
2005-06-05 06:00:00,deldswq,06:00:00,20.1,0.13,0.1,91.3,8.3,0.43,6.9,0.007,24.166127971053605,Excellent
2005-06-05 06:30:00,deldswq,06:30:00,20.1,0.13,0.1,91.9,8.3,0.44,6.9,0.007,24.179582068837636,Excellent
2005-06-05 07:00:00,deldswq,07:00:00,20.1,0.13,0.1,93.2,8.5,0.44,6.9,0.007,23.65249084518755,Excellent
2005-06-05 07:30:00,deldswq,07:30:00,20.2,0.13,0.1,95.1,8.6,0.44,6.9,0.006,23.42717978606505,Excellent
2005-06-05 08:00:00,deldswq,08:00:00,20.3,0.13,0.1,97.1,8.8,0.44,6.9,0.006,22.931730607203324,Excellent
2005-06-05 08:30:00,deldswq,08:30:00,20.5,0.13,0.1,99.8,9.0,0.44,7.0,0.007,21.34809230886687,Excellent
2005-06-05 09:00:00,deldswq,09:00:00,20.7,0.13,0.1,102.8,9.2,0.44,7.1,0.007,22.016583803003158,Excellent
2005-06-05 09:30:00,deldswq,09:30:00,21.0,0.13,0.1,105.5,9.4,0.43,7.2,0.007,22.694293845621097,Excellent
2005-06-05 10:00:00,deldswq,10:00:00,21.5,0.13,0.1,108.4,9.6,0.43,7.4,0.006,24.528210946510814,Excellent
2005-06-05 10:30:00,deldswq,10:30:00,21.9,0.13,0.1,111.0,9.7,0.43,7.6,0.006,26.62331670061377,Good
2005-06-05 11:00:00,deldswq,11:00:00,22.2,0.13,0.1,112.2,9.8,0.43,7.7,0.007,27.551252798250562,Good
2005-06-05 11:30:00,deldswq,11:30:00,22.5,0.13,0.1,113.1,9.8,0.42,7.9,0.006,29.864673480628333,Good
2005-06-05 12:00:00,deldswq,12:00:00,23.0,0.13,0.1,114.1,9.8,0.42,8.0,0.006,31.092396543120998,Good
2005-06-05 12:30:00,deldswq,12:30:00,23.3,0.13,0.1,114.9,9.8,0.42,8.1,0.008,32.295224541714035,Good
2005-06-05 13:00:00,deldswq,13:00:00,23.6,0.13,0.1,115.2,9.8,0.41,8.2,0.007,33.469619546990145,Good
2005-06-05 13:30:00,deldswq,13:30:00,23.9,0.13,0.1,115.2,9.7,0.41,8.3,0.007,34.9211488028532,Good
2005-06-05 14:00:00,deldswq,14:00:00,24.0,0.13,0.1,114.6,9.6,0.41,8.3,0.007,35.20176118686725,Good
2005-06-05 14:30:00,deldswq,14:30:00,24.4,0.13,0.1,113.6,9.5,0.41,8.3,0.007,35.52124096447961,Good
2005-06-05 15:00:00,deldswq,15:00:00,24.8,0.13,0.1,112.5,9.3,0.4,8.4,0.007,37.24217085620333,Good
2005-06-05 15:30:00,deldswq,15:30:00,25.0,0.13,0.1,111.1,9.2,0.4,8.3,0.007,36.395218461228055,Good
2005-06-05 16:00:00,deldswq,16:00:00,25.1,0.13,0.1,109.4,9.0,0.4,8.4,0.007,38.05485746304674,Good
2005-06-05 16:30:00,deldswq,16:30:00,25.1,0.13,0.1,107.3,8.8,0.4,8.3,0.007,37.43843831033383,Good
2005-06-05 17:00:00,deldswq,17:00:00,25.1,0.13,0.1,105.1,8.7,0.39,8.3,0.007,37.66722750288347,Good
2005-06-05 17:30:00,deldswq,17:30:00,25.2,0.13,0.1,101.7,8.4,0.39,8.3,0.007,38.44129586608753,Good
2005-06-05 18:00:00,deldswq,18:00:00,25.3,0.13,0.1,99.9,8.2,0.39,8.2,0.007,37.84754935964029,Good
2005-06-05 18:30:00,deldswq,18:30:00,25.2,0.13,0.1,98.7,8.1,0.39,8.1,0.007,36.95724487180535,Good
2005-06-05 19:00:00,deldswq,19:00:00,25.0,0.13,0.1,97.7,8.1,0.39,7.9,0.007,34.65178702211607,Good
2005-06-05 19:30:00,deldswq,19:30:00,24.7,0.13,0.1,96.4,8.0,0.39,7.7,0.008,32.60751782564002,Good
2005-06-05 20:00:00,deldswq,20:00:00,24.4,0.13,0.1,96.0,8.0,0.38,7.6,0.008,31.425140055678703,Good
2005-06-05 20:30:00,deldswq,20:30:00,24.1,0.13,0.1,96.0,8.1,0.38,7.6,0.008,31.099182379133293,Good
2005-06-05 21:00:00,deldswq,21:00:00,23.9,0.13,0.1,95.7,8.1,0.38,7.6,0.008,31.060564135493944,Good
2005-06-05 21:30:00,deldswq,21:30:00,23.8,0.13,0.1,94.4,8.0,0.39,7.5,0.008,30.16801729802834,Good
2005-06-05 22:00:00,deldswq,22:00:00,23.6,0.13,0.1,94.1,8.0,0.39,7.3,0.008,27.878255895753746,Good
2005-06-05 22:30:00,deldswq,22:30:00,23.4,0.13,0.1,93.2,7.9,0.39,7.2,0.008,26.97873285943716,Good
2005-06-05 23:00:00,deldswq,23:00:00,23.2,0.13,0.1,92.3,7.9,0.39,7.1,0.008,25.801088938696154,UFC
2005-06-05 23:30:00,deldswq,23:30:00,23.1,0.13,0.1,92.1,7.9,0.39,7.1,0.008,25.780658642061145,UFC
2005-06-06 00:00:00,deldswq,00:00:00,23.0,0.13,0.1,92.0,7.9,0.39,7.1,0.009,25.76821111011132,UFC
2005-06-06 00:30:00,deldswq,00:30:00,23.0,0.13,0.1,92.0,7.9,0.39,7.1,0.008,25.762470695056802,UFC
2005-06-06 01:00:00,deldswq,01:00:00,22.9,0.13,0.1,91.9,7.9,0.39,7.1,0.007,25.738542332997945,UFC
2005-06-06 01:30:00,deldswq,01:30:00,22.9,0.13,0.1,91.5,7.9,0.38,7.1,0.007,25.729572934475257,UFC
2005-06-06 02:00:00,deldswq,02:00:00,22.8,0.13,0.1,91.6,7.9,0.38,7.0,0.008,24.596038522469165,Excellent
2005-06-06 02:30:00,deldswq,02:30:00,22.7,0.13,0.1,91.1,7.9,0.38,7.0,0.007,24.56314076188762,Excellent
2005-06-06 03:00:00,deldswq,03:00:00,22.7,0.13,0.1,90.7,7.8,0.38,7.0,0.007,24.832292247789347,Excellent
2005-06-06 03:30:00,deldswq,03:30:00,22.7,0.13,0.1,90.9,7.8,0.37,7.1,0.007,25.96234852636831,UFC
2005-06-06 04:00:00,deldswq,04:00:00,22.7,0.13,0.1,90.6,7.8,0.38,7.1,0.007,25.955621477476292,UFC
2005-06-06 04:30:00,deldswq,04:30:00,22.8,0.13,0.1,90.4,7.8,0.37,7.1,0.008,25.972822790643136,UFC
2005-06-06 05:00:00,deldswq,05:00:00,22.8,0.13,0.1,90.0,7.8,0.38,7.0,0.007,24.832541397748308,Excellent
2005-06-06 05:30:00,deldswq,05:30:00,22.7,0.13,0.1,91.0,7.9,0.38,7.0,0.007,24.560898412256947,Excellent
2005-06-06 06:00:00,deldswq,06:00:00,22.7,0.13,0.1,91.2,7.9,0.38,7.0,0.007,24.56538311151829,Excellent
2005-06-06 06:30:00,deldswq,06:30:00,22.7,0.13,0.1,92.7,8.0,0.38,7.0,0.007,24.32089747155396,Excellent
2005-06-06 07:00:00,deldswq,07:00:00,22.7,0.13,0.1,94.3,8.1,0.38,7.0,0.01,24.095875426383856,Excellent
2005-06-06 07:30:00,deldswq,07:30:00,22.7,0.13,0.1,97.2,8.4,0.38,7.1,0.007,24.43489124655416,Excellent
2005-06-06 08:00:00,deldswq,08:00:00,22.8,0.13,0.1,100.0,8.6,0.38,7.2,0.007,25.08295244405544,UFC
2005-06-06 08:30:00,deldswq,08:30:00,23.0,0.13,0.1,103.9,8.9,0.38,7.2,0.007,24.367932621125732,Excellent
2005-06-06 09:00:00,deldswq,09:00:00,23.2,0.13,0.1,106.4,9.1,0.38,7.3,0.007,25.025212367108658,UFC
2005-06-06 09:30:00,deldswq,09:30:00,23.4,0.13,0.1,111.1,9.5,0.38,7.5,0.007,26.301153615435158,Good
2005-06-06 10:00:00,deldswq,10:00:00,23.6,0.13,0.1,114.0,9.7,0.37,7.6,0.007,26.967402759940768,Good
2005-06-06 10:30:00,deldswq,10:30:00,23.9,0.13,0.1,115.8,9.8,0.37,7.8,0.007,29.028624119624695,Good
2005-06-06 11:00:00,deldswq,11:00:00,24.2,0.13,0.1,116.6,9.8,0.37,7.9,0.008,30.225711703163213,Good
2005-06-06 11:30:00,deldswq,11:30:00,24.3,0.13,0.1,117.8,9.9,0.37,8.1,0.007,32.23584735526125,Good
2005-06-06 12:00:00,deldswq,12:00:00,24.5,0.13,0.1,120.1,10.0,0.36,8.1,0.007,32.041191707089624,Good
2005-06-06 12:30:00,deldswq,12:30:00,24.7,0.13,0.1,120.6,10.0,0.36,8.4,0.007,35.46100938794319,Good
2005-06-06 13:00:00,deldswq,13:00:00,24.7,0.13,0.1,120.2,10.0,0.35,8.3,0.008,34.33220882515741,Good
2005-06-06 13:30:00,deldswq,13:30:00,24.7,0.13,0.1,119.8,10.0,0.35,8.4,0.007,35.44307059089782,Good
2005-06-06 14:00:00,deldswq,14:00:00,24.6,0.13,0.1,120.2,10.0,0.34,8.3,0.007,34.31052281272922,Good
2005-06-06 14:30:00,deldswq,14:30:00,24.4,0.13,0.1,119.6,10.0,0.34,8.3,0.008,34.27091793525238,Good
2005-06-06 15:00:00,deldswq,15:00:00,24.2,0.13,0.1,118.7,10.0,0.33,8.2,0.008,33.09327401451135,Good
2005-06-06 15:30:00,deldswq,15:30:00,23.9,0.13,0.1,118.0,9.9,0.33,8.2,0.008,33.30786165940007,Good
2005-06-06 16:00:00,deldswq,16:00:00,23.5,0.13,0.1,115.2,9.8,0.33,7.9,0.007,30.076959211663624,Good
2005-06-06 16:30:00,deldswq,16:30:00,23.1,0.13,0.1,113.2,9.7,0.33,7.7,0.007,27.99530755534469,Good
2005-06-06 17:00:00,deldswq,17:00:00,22.8,0.13,0.1,111.1,9.6,0.33,7.6,0.008,27.058671141140895,Good
2005-06-06 17:30:00,deldswq,17:30:00,22.7,0.13,0.1,107.7,9.3,0.33,7.4,0.008,25.54970515096238,UFC
2005-06-06 18:00:00,deldswq,18:00:00,22.5,0.13,0.1,104.8,9.1,0.33,7.3,0.008,24.883456006456765,Excellent
2005-06-06 18:30:00,deldswq,18:30:00,22.6,0.13,0.1,101.1,8.7,0.33,7.4,0.008,27.054489784510857,Good
2005-06-06 19:00:00,deldswq,19:00:00,22.6,0.13,0.1,98.2,8.5,0.34,7.3,0.008,26.42013183475257,Good
2005-06-06 19:30:00,deldswq,19:30:00,22.4,0.13,0.1,95.7,8.3,0.38,7.2,0.008,25.76285208876964,UFC
2005-06-06 20:00:00,deldswq,20:00:00,22.1,0.13,0.1,94.5,8.3,0.37,7.1,0.008,24.56253552176295,Excellent
2005-06-06 20:30:00,deldswq,20:30:00,22.4,0.13,0.1,92.8,8.1,0.39,7.1,0.013,25.157196214283953,UFC
2005-06-06 21:00:00,deldswq,21:00:00,22.9,0.14,0.1,92.4,8.0,0.4,7.1,0.009,25.489492265785398,UFC
2005-06-06 21:30:00,deldswq,21:30:00,23.0,0.13,0.1,91.0,7.8,0.42,7.0,0.014,24.927038994184,Excellent
2005-06-06 22:00:00,deldswq,22:00:00,23.0,0.12,0.1,91.3,7.8,0.44,7.1,0.01,26.02999772322609,Good
2005-06-06 22:30:00,deldswq,22:30:00,23.1,0.12,0.1,91.5,7.8,0.43,7.1,0.009,26.04468760480658,Good
2005-06-06 23:00:00,deldswq,23:00:00,23.1,0.12,0.1,92.1,7.9,0.43,7.1,0.008,25.774280403111675,UFC
2005-06-06 23:30:00,deldswq,23:30:00,23.1,0.12,0.1,92.7,7.9,0.43,7.1,0.008,25.78773450089571,UFC
2005-06-07 00:00:00,deldswq,00:00:00,23.2,0.13,0.1,93.9,8.0,0.43,7.2,0.008,26.68441722768012,Good
2005-06-07 00:30:00,deldswq,00:30:00,23.3,0.13,0.1,94.8,8.1,0.44,7.2,0.008,26.442423087305418,Good
2005-06-07 01:00:00,deldswq,01:00:00,23.2,0.13,0.1,94.5,8.1,0.44,7.1,0.008,25.29417886172211,UFC
2005-06-07 01:30:00,deldswq,01:30:00,23.0,0.13,0.1,92.9,8.0,0.43,7.0,0.008,24.37895937799082,Excellent
2005-06-07 02:00:00,deldswq,02:00:00,22.9,0.13,0.1,94.4,8.1,0.43,7.0,0.008,24.118528140652817,Excellent
2005-06-07 02:30:00,deldswq,02:30:00,22.8,0.13,0.1,94.6,8.1,0.43,7.0,0.008,24.107067242540495,Excellent
2005-06-07 03:00:00,deldswq,03:00:00,22.7,0.13,0.1,94.3,8.1,0.43,7.0,0.008,24.084394596274816,Excellent
2005-06-07 03:30:00,deldswq,03:30:00,22.7,0.13,0.1,94.3,8.1,0.42,7.0,0.008,24.084394596274816,Excellent
2005-06-07 04:00:00,deldswq,04:00:00,22.8,0.13,0.1,94.1,8.1,0.42,7.0,0.008,24.095855494387138,Excellent
2005-06-07 04:30:00,deldswq,04:30:00,22.8,0.13,0.1,93.2,8.0,0.43,7.0,0.008,24.353795232135504,Excellent
2005-06-07 05:00:00,deldswq,05:00:00,22.8,0.13,0.1,93.3,8.0,0.43,7.0,0.009,24.361777996820695,Excellent
2005-06-07 05:30:00,deldswq,05:30:00,22.7,0.13,0.1,93.7,8.1,0.43,7.0,0.008,24.070940498490785,Excellent
2005-06-07 06:00:00,deldswq,06:00:00,22.7,0.13,0.1,94.5,8.2,0.43,7.0,0.008,23.81075841111175,Excellent
2005-06-07 06:30:00,deldswq,06:30:00,22.7,0.13,0.1,95.7,8.3,0.43,7.0,0.007,23.55380530720087,Excellent
2005-06-07 07:00:00,deldswq,07:00:00,22.7,0.13,0.1,98.1,8.5,0.43,7.1,0.007,24.176951508805796,Excellent
2005-06-07 07:30:00,deldswq,07:30:00,22.9,0.13,0.1,100.2,8.6,0.44,7.2,0.007,25.10338274069045,UFC
2005-06-07 08:00:00,deldswq,08:00:00,23.0,0.13,0.1,103.0,8.8,0.44,7.3,0.007,25.751443938191716,UFC
2005-06-07 08:30:00,deldswq,08:30:00,23.2,0.13,0.1,105.2,9.0,0.44,7.4,0.007,26.401996635282632,Good
2005-06-07 09:00:00,deldswq,09:00:00,23.4,0.13,0.1,107.4,9.1,0.44,7.5,0.008,27.336410631852473,Good
2005-06-07 09:30:00,deldswq,09:30:00,23.6,0.13,0.1,109.6,9.3,0.44,7.8,0.007,30.232366072524105,Good
2005-06-07 10:00:00,deldswq,10:00:00,23.9,0.13,0.1,111.8,9.4,0.44,8.0,0.008,32.30829724578524,Good
2005-06-07 10:30:00,deldswq,10:30:00,24.2,0.13,0.1,113.1,9.5,0.44,8.2,0.008,34.358306857315796,Good
2005-06-07 11:00:00,deldswq,11:00:00,24.5,0.13,0.1,114.8,9.6,0.44,8.5,0.008,37.542857446686675,Good
2005-06-07 11:30:00,deldswq,11:30:00,24.8,0.13,0.1,115.2,9.6,0.44,8.6,0.008,38.72523521664799,Good
2005-06-07 12:00:00,deldswq,12:00:00,25.2,0.13,0.1,115.3,9.5,0.44,8.7,0.008,40.19495241951535,Good
2005-06-07 12:30:00,deldswq,12:30:00,25.6,0.13,0.1,115.7,9.5,0.44,8.8,0.007,41.38753537179583,Good
2005-06-07 13:00:00,deldswq,13:00:00,25.9,0.13,0.1,115.7,9.4,0.44,8.9,0.007,42.83906462765886,Good
2005-06-07 13:30:00,deldswq,13:30:00,26.0,0.13,0.1,115.8,9.4,0.43,8.9,0.007,42.857252574663185,Good
2005-06-07 14:00:00,deldswq,14:00:00,26.2,0.13,0.1,114.2,9.2,0.43,8.9,0.008,43.41524835922312,Good
2005-06-07 14:30:00,deldswq,14:30:00,26.5,0.13,0.1,114.2,9.2,0.43,8.9,0.007,43.4573447362896,Good
2005-06-07 15:00:00,deldswq,15:00:00,26.8,0.13,0.1,112.7,9.0,0.43,9.0,0.007,45.15335963211696,Good
2005-06-07 15:30:00,deldswq,15:30:00,26.8,0.13,0.1,111.3,8.9,0.43,8.9,0.008,44.28025645744887,Good
2005-06-07 16:00:00,deldswq,16:00:00,26.9,0.13,0.1,110.7,8.8,0.43,8.9,0.008,44.56086884146291,Good
2005-06-07 16:30:00,deldswq,16:30:00,27.1,0.13,0.1,109.7,8.7,0.43,8.9,0.008,44.84845742432795,Good
2005-06-07 17:00:00,deldswq,17:00:00,27.2,0.13,0.1,108.9,8.7,0.43,8.9,0.008,44.84646422465624,Good
2005-06-07 17:30:00,deldswq,17:30:00,27.1,0.13,0.1,106.2,8.5,0.43,8.9,0.008,45.32621695610326,Good
2005-06-07 18:00:00,deldswq,18:00:00,27.1,0.13,0.1,105.7,8.4,0.43,8.9,0.008,45.59312609237431,Good
2005-06-07 18:30:00,deldswq,18:30:00,27.1,0.13,0.1,105.0,8.4,0.44,8.9,0.008,45.5774296449596,Good
2005-06-07 19:00:00,deldswq,19:00:00,26.9,0.13,0.1,104.9,8.4,0.44,8.9,0.009,45.549036515636125,Good
2005-06-07 19:30:00,deldswq,19:30:00,26.8,0.13,0.1,103.8,8.3,0.44,8.9,0.008,45.78080554169495,Good
2005-06-07 20:00:00,deldswq,20:00:00,26.6,0.13,0.1,103.1,8.3,0.45,8.8,0.008,44.6076463202153,Good
2005-06-07 20:30:00,deldswq,20:30:00,26.5,0.13,0.1,102.5,8.2,0.45,8.8,0.008,44.85636750948201,Good
2005-06-07 21:00:00,deldswq,21:00:00,26.4,0.13,0.1,102.1,8.2,0.46,8.7,0.008,43.70588093426804,Good
2005-06-07 21:30:00,deldswq,21:30:00,26.2,0.13,0.1,101.6,8.2,0.46,8.6,0.008,42.53720641204972,Good
2005-06-07 22:00:00,deldswq,22:00:00,25.9,0.13,0.1,100.7,8.2,0.46,8.4,0.008,40.21804531461744,Good
2005-06-07 22:30:00,deldswq,22:30:00,25.8,0.13,0.1,100.9,8.2,0.46,8.4,0.008,40.206584416505116,Good
2005-06-07 23:00:00,deldswq,23:00:00,25.7,0.13,0.1,101.2,8.3,0.46,8.5,0.008,41.044816562916665,Good
2005-06-07 23:30:00,deldswq,23:30:00,25.7,0.13,0.1,101.4,8.3,0.46,8.5,0.008,41.049301262178005,Good
2005-06-08 00:00:00,deldswq,00:00:00,25.7,0.13,0.1,101.2,8.3,0.46,8.5,0.008,41.044816562916665,Good
2005-06-08 00:30:00,deldswq,00:30:00,25.6,0.13,0.1,101.0,8.3,0.46,8.4,0.008,39.89881468696404,Good
2005-06-08 01:00:00,deldswq,01:00:00,25.6,0.13,0.1,101.2,8.3,0.47,8.4,0.008,39.903299386225385,Good
2005-06-08 01:30:00,deldswq,01:30:00,25.4,0.13,0.1,100.9,8.3,0.47,8.3,0.008,38.739109563268414,Good
2005-06-08 02:00:00,deldswq,02:00:00,25.3,0.13,0.1,100.6,8.3,0.47,8.2,0.008,37.59086533768509,Good
2005-06-08 02:30:00,deldswq,02:30:00,25.3,0.13,0.1,100.8,8.3,0.47,8.2,0.008,37.595350036946435,Good
2005-06-08 03:00:00,deldswq,03:00:00,25.3,0.13,0.1,100.8,8.3,0.47,8.1,0.008,36.46977845762881,Good
2005-06-08 03:30:00,deldswq,03:30:00,25.3,0.13,0.1,101.0,8.3,0.47,8.2,0.008,37.599834736207775,Good
2005-06-08 04:00:00,deldswq,04:00:00,25.3,0.13,0.1,101.0,8.3,0.48,8.2,0.008,37.599834736207775,Good
2005-06-08 04:30:00,deldswq,04:30:00,25.2,0.13,0.1,100.6,8.3,0.48,8.1,0.007,36.44360774593929,Good
2005-06-08 05:00:00,deldswq,05:00:00,25.2,0.13,0.1,100.1,8.3,0.48,8.0,0.008,35.31256483352283,Good
2005-06-08 05:30:00,deldswq,05:30:00,25.1,0.13,0.1,99.9,8.2,0.48,7.9,0.007,34.4389434269401,Good
2005-06-08 06:00:00,deldswq,06:00:00,25.0,0.13,0.1,100.1,8.3,0.48,7.8,0.008,33.02953048014025,Good
2005-06-08 06:30:00,deldswq,06:30:00,25.0,0.13,0.1,100.8,8.3,0.48,7.9,0.008,34.170798506872586,Good
2005-06-08 07:00:00,deldswq,07:00:00,25.0,0.13,0.1,101.5,8.4,0.49,7.8,0.007,32.77706207549073,Good
2005-06-08 07:30:00,deldswq,07:30:00,25.0,0.13,0.1,103.1,8.5,0.49,7.8,0.007,32.53481878515707,Good
2005-06-08 08:00:00,deldswq,08:00:00,25.1,0.13,0.1,104.6,8.6,0.49,8.0,0.008,34.56316231625617,Good
2005-06-08 08:30:00,deldswq,08:30:00,25.2,0.13,0.1,106.1,8.7,0.49,8.2,0.007,36.580025017246214,Good
2005-06-08 09:00:00,deldswq,09:00:00,25.4,0.13,0.1,107.4,8.8,0.49,8.3,0.007,37.4885174520855,Good
2005-06-08 09:30:00,deldswq,09:30:00,25.6,0.13,0.1,108.1,8.8,0.49,8.4,0.007,38.66167667356516,Good
2005-06-08 10:00:00,deldswq,10:00:00,26.0,0.13,0.1,109.3,8.9,0.49,8.6,0.007,40.72538953283871,Good
2005-06-08 10:30:00,deldswq,10:30:00,26.4,0.13,0.1,110.3,8.9,0.49,8.7,0.007,41.93716699795772,Good
2005-06-08 11:00:00,deldswq,11:00:00,26.7,0.13,0.1,110.6,8.9,0.49,8.7,0.007,41.99173083897073,Good
2005-06-08 11:30:00,deldswq,11:30:00,26.8,0.13,0.1,111.8,9.0,0.49,8.8,0.007,42.88203532680568,Good
2005-06-08 12:00:00,deldswq,12:00:00,26.9,0.14,0.1,112.5,9.0,0.48,8.8,0.007,42.920055610543514,Good
2005-06-08 12:30:00,deldswq,12:30:00,27.0,0.14,0.1,113.3,9.0,0.48,8.8,0.007,42.953940004962554,Good
2005-06-08 13:00:00,deldswq,13:00:00,26.9,0.14,0.1,114.1,9.1,0.48,8.9,0.007,43.803383899527475,Good
2005-06-08 13:30:00,deldswq,13:30:00,26.6,0.14,0.1,114.5,9.2,0.48,8.9,0.008,43.49213603655927,Good
2005-06-08 14:00:00,deldswq,14:00:00,26.3,0.14,0.1,114.7,9.3,0.48,8.9,0.008,43.17066305927519,Good
2005-06-08 14:30:00,deldswq,14:30:00,25.9,0.14,0.1,113.5,9.2,0.47,8.8,0.008,42.23252177931927,Good
2005-06-08 15:00:00,deldswq,15:00:00,25.5,0.14,0.1,111.1,9.1,0.47,8.8,0.008,42.393043883112895,Good
2005-06-08 15:30:00,deldswq,15:30:00,25.3,0.14,0.1,110.1,9.0,0.47,8.8,0.009,42.622590491537764,Good
2005-06-08 16:00:00,deldswq,16:00:00,25.0,0.13,0.1,108.7,9.0,0.48,8.7,0.009,41.41141098632026,Good
2005-06-08 16:30:00,deldswq,16:30:00,24.9,0.14,0.1,106.6,8.8,0.48,8.4,0.009,38.534281316547926,Good
2005-06-08 17:00:00,deldswq,17:00:00,25.2,0.13,0.1,106.7,8.8,0.47,8.6,0.008,40.823384962930845,Good
2005-06-08 17:30:00,deldswq,17:30:00,25.3,0.13,0.1,107.0,8.8,0.47,8.6,0.009,40.85179802425104,Good
2005-06-08 18:00:00,deldswq,18:00:00,25.7,0.14,0.1,106.3,8.7,0.47,8.6,0.008,41.178642674650376,Good
2005-06-08 18:30:00,deldswq,18:30:00,26.2,0.14,0.1,106.2,8.6,0.47,8.8,0.008,43.785392354947696,Good
2005-06-08 19:00:00,deldswq,19:00:00,26.4,0.14,0.1,105.1,8.5,0.46,8.8,0.008,44.07073858818205,Good
2005-06-08 19:30:00,deldswq,19:30:00,26.5,0.14,0.1,103.4,8.3,0.46,8.7,0.008,43.47923443136547,Good
2005-06-08 20:00:00,deldswq,20:00:00,26.4,0.14,0.1,102.2,8.2,0.47,8.5,0.009,41.469098779267455,Good
2005-06-08 20:30:00,deldswq,20:30:00,26.3,0.14,0.1,101.5,8.2,0.47,8.4,0.008,40.306144740106944,Good
2005-06-08 21:00:00,deldswq,21:00:00,26.2,0.14,0.1,101.4,8.2,0.47,8.4,0.008,40.2879567931026,Good
2005-06-08 21:30:00,deldswq,21:30:00,26.2,0.14,0.1,101.6,8.2,0.47,8.4,0.008,40.29244149236395,Good
2005-06-08 22:00:00,deldswq,22:00:00,26.2,0.14,0.1,101.5,8.2,0.47,8.5,0.008,41.415770722050894,Good
2005-06-08 22:30:00,deldswq,22:30:00,26.3,0.14,0.1,101.0,8.1,0.47,8.6,0.007,42.81845661995871,Good
2005-06-08 23:00:00,deldswq,23:00:00,26.3,0.14,0.1,100.8,8.1,0.47,8.5,0.007,41.68840034137975,Good
2005-06-08 23:30:00,deldswq,23:30:00,26.2,0.14,0.1,100.3,8.1,0.47,8.4,0.007,40.53567141653511,Good
2005-06-09 00:00:00,deldswq,00:00:00,26.1,0.14,0.1,99.4,8.1,0.47,8.3,0.008,39.379713508222295,Good
2005-06-09 00:30:00,deldswq,00:30:00,26.1,0.14,0.1,99.4,8.1,0.47,8.2,0.007,38.24840151385014,Good
2005-06-09 01:00:00,deldswq,01:00:00,26.0,0.14,0.1,98.9,8.0,0.46,8.1,0.008,37.379533888484424,Good
2005-06-09 01:30:00,deldswq,01:30:00,25.9,0.14,0.1,98.2,8.0,0.46,7.9,0.008,35.096748685060824,Good
2005-06-09 02:00:00,deldswq,02:00:00,25.7,0.14,0.1,97.3,7.9,0.46,7.7,0.008,33.07165406942661,Good
2005-06-09 02:30:00,deldswq,02:30:00,25.6,0.14,0.1,96.4,7.9,0.46,7.5,0.008,30.784384166741646,Good
2005-06-09 03:00:00,deldswq,03:00:00,25.6,0.14,0.1,96.0,7.9,0.46,7.4,0.008,29.64984318890134,Good
2005-06-09 03:30:00,deldswq,03:30:00,25.6,0.14,0.1,96.1,7.9,0.45,7.5,0.008,30.777657117849632,Good
2005-06-09 04:00:00,deldswq,04:00:00,25.6,0.14,0.1,96.2,7.9,0.45,7.5,0.007,30.77415905242578,Good
2005-06-09 04:30:00,deldswq,04:30:00,25.5,0.14,0.1,95.6,7.8,0.45,7.5,0.007,31.022880241692498,Good
2005-06-09 05:00:00,deldswq,05:00:00,25.4,0.14,0.1,95.2,7.8,0.45,7.4,0.008,29.878134081533048,Good
